dataset,variant,variant_label,seed,split,threshold,n_clean_images,fp_images,fp_image_rate,n_predictions,mean_predictions_per_clean_image,mean_false_confidence
vsb_rarefirst,p2_illumination,P2 illumination,43,val,0.2,2988,193,0.06459169834852219,244,0.08165997322623829,0.384212106038801
vsb_rarefirst,p2_illumination,P2 illumination,43,val,0.25,2988,162,0.05421686917543411,192,0.0642570281124498,0.4270125717545549
vsb_rarefirst,p2_illumination,P2 illumination,43,val,0.3,2988,135,0.04518072307109833,154,0.051539491298527446,0.4647665577275412
vsb_rarefirst,p2_illumination,P2 illumination,43,val,0.35,2988,112,0.03748326748609543,126,0.04216867469879518,0.4956446975942642
vsb_rarefirst,p2_illumination,P2 illumination,43,val,0.4,2988,84,0.02811245061457157,97,0.03246318607764391,0.5317749482454713
vsb_rarefirst,p2_illumination,P2 illumination,43,val,0.45,2988,66,0.02208835259079933,77,0.025769745649263723,0.5599309953002186
vsb_rarefirst,p2_illumination,P2 illumination,43,val,0.5,2988,48,0.01606425642967224,53,0.017737617135207495,0.5978537505527712
vsb_rarefirst,p2_illumination,P2 illumination,43,val,0.55,2988,32,0.010709504596889019,36,0.012048192771084338,0.6333743979533514
vsb_rarefirst,p2_illumination,P2 illumination,43,val,0.6,2988,22,0.00736278435215354,22,0.007362784471218206,0.6736714081330732
vsb_rarefirst,p2_illumination,P2 illumination,43,val,0.65,2988,17,0.005689424462616444,17,0.005689424364123159,0.6872793926912195
vsb_rarefirst,p2_illumination,P2 illumination,43,val,0.7,2988,5,0.0016733601223677397,5,0.0016733601070950468,0.7196757316589355
vsb_rarefirst,p2_illumination,P2 illumination,43,val,0.75,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p2_illumination,P2 illumination,43,val,0.8,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p2_illumination,P2 illumination,43,val,0.85,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p2_illumination,P2 illumination,43,val,0.9,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p2_illumination,P2 illumination,43,val,0.95,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p2_illumination,P2 illumination,43,test,0.05,2988,365,0.12215528637170792,676,0.22623828647925034,0.23844009697900193
vsb_rarefirst,p2_illumination,P2 illumination,43,test,0.1,2988,299,0.10006693750619888,477,0.15963855421686746,0.3079092593656646
vsb_rarefirst,p2_illumination,P2 illumination,43,test,0.15,2988,251,0.08400268107652664,356,0.11914323962516733,0.3713072118966767
vsb_rarefirst,p2_illumination,P2 illumination,43,test,0.2,2988,212,0.0709504708647728,277,0.0927041499330656,0.4277171152593427
vsb_rarefirst,p2_illumination,P2 illumination,43,test,0.25,2988,195,0.06526104360818863,241,0.08065595716198126,0.4582385195736074
vsb_rarefirst,p2_illumination,P2 illumination,43,test,0.3,2988,163,0.054551538079977036,195,0.06526104417670683,0.5014354520883315
vsb_rarefirst,p2_illumination,P2 illumination,43,test,0.35,2988,144,0.048192769289016724,163,0.054551539491298526,0.5362221633364086
vsb_rarefirst,p2_illumination,P2 illumination,43,test,0.4,2988,124,0.04149933159351349,141,0.04718875502008032,0.5610986542194447
vsb_rarefirst,p2_illumination,P2 illumination,43,test,0.45,2988,102,0.03413654491305351,115,0.03848728246318608,0.5917162278424138
vsb_rarefirst,p2_illumination,P2 illumination,43,test,0.5,2988,85,0.028447121381759644,92,0.030789825970548863,0.6212567291829897
vsb_rarefirst,p2_illumination,P2 illumination,43,test,0.55,2988,64,0.021419009193778038,69,0.023092369477911646,0.652434954608696
vsb_rarefirst,p2_illumination,P2 illumination,43,test,0.6,2988,48,0.01606425642967224,52,0.01740294511378849,0.6785571838800724
vsb_rarefirst,p2_illumination,P2 illumination,43,test,0.65,2988,32,0.010709504596889019,32,0.0107095046854083,0.7113782148808241
vsb_rarefirst,p2_illumination,P2 illumination,43,test,0.7,2988,17,0.005689424462616444,17,0.005689424364123159,0.742749249233919
vsb_rarefirst,p2_illumination,P2 illumination,43,test,0.75,2988,6,0.00200803205370903,6,0.002008032128514056,0.7735175589720408
vsb_rarefirst,p2_illumination,P2 illumination,43,test,0.8,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p2_illumination,P2 illumination,43,test,0.85,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p2_illumination,P2 illumination,43,test,0.9,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p2_illumination,P2 illumination,43,test,0.95,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p2_illumination,P2 illumination,44,val,0.05,2988,329,0.11010709404945374,570,0.19076305220883535,0.21820932172500251
vsb_rarefirst,p2_illumination,P2 illumination,44,val,0.1,2988,250,0.08366800844669342,385,0.1288487282463186,0.28895348085985556
vsb_rarefirst,p2_illumination,P2 illumination,44,val,0.15,2988,215,0.07195448130369186,291,0.09738955823293173,0.3421997332695833
vsb_rarefirst,p2_illumination,P2 illumination,44,val,0.2,2988,180,0.0602409653365612,226,0.07563587684069611,0.3891583282863144
vsb_rarefirst,p2_illumination,P2 illumination,44,val,0.25,2988,144,0.048192769289016724,174,0.05823293172690763,0.4381942968258912
vsb_rarefirst,p2_illumination,P2 illumination,44,val,0.3,2988,124,0.04149933159351349,146,0.048862115127175365,0.46915662737741864
vsb_rarefirst,p2_illumination,P2 illumination,44,val,0.35,2988,102,0.03413654491305351,119,0.03982597054886212,0.5025179135699233
vsb_rarefirst,p2_illumination,P2 illumination,44,val,0.4,2988,87,0.029116466641426086,98,0.03279785809906292,0.530375104777667
vsb_rarefirst,p2_illumination,P2 illumination,44,val,0.45,2988,73,0.024431057274341583,79,0.02643908969210174,0.5552633084073851
vsb_rarefirst,p2_illumination,P2 illumination,44,val,0.5,2988,53,0.0177376177161932,56,0.018741633199464525,0.586356595158577
vsb_rarefirst,p2_illumination,P2 illumination,44,val,0.55,2988,34,0.011378848925232887,35,0.011713520749665328,0.6252059885433742
vsb_rarefirst,p2_illumination,P2 illumination,44,val,0.6,2988,21,0.007028112653642893,21,0.007028112449799197,0.6539479267029535
vsb_rarefirst,p2_illumination,P2 illumination,44,val,0.65,2988,10,0.0033467202447354794,10,0.0033467202141900937,0.6885943830013275
vsb_rarefirst,p2_illumination,P2 illumination,44,val,0.7,2988,3,0.001004016026854515,3,0.001004016064257028,0.7310227155685425
vsb_rarefirst,p2_illumination,P2 illumination,44,val,0.75,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p2_illumination,P2 illumination,44,val,0.8,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p2_illumination,P2 illumination,44,val,0.85,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p2_illumination,P2 illumination,44,val,0.9,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p2_illumination,P2 illumination,44,val,0.95,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p2_illumination,P2 illumination,44,test,0.05,2988,323,0.108099065721035,611,0.20448460508701471,0.23703050856675142
vsb_rarefirst,p2_illumination,P2 illumination,44,test,0.1,2988,260,0.08701472729444504,412,0.13788487282463185,0.3158250320160273
vsb_rarefirst,p2_illumination,P2 illumination,44,test,0.15,2988,226,0.0756358802318573,323,0.10809906291834002,0.36834824541958494
vsb_rarefirst,p2_illumination,P2 illumination,44,test,0.2,2988,198,0.0662650614976883,264,0.08835341365461848,0.4118753575127233
vsb_rarefirst,p2_illumination,P2 illumination,44,test,0.25,2988,173,0.05789826065301895,215,0.07195448460508702,0.4545918779317723
vsb_rarefirst,p2_illumination,P2 illumination,44,test,0.3,2988,151,0.050535473972558975,181,0.06057563587684069,0.48853864953004195
vsb_rarefirst,p2_illumination,P2 illumination,44,test,0.35,2988,133,0.044511377811431885,154,0.051539491298527446,0.5166933443639186
vsb_rarefirst,p2_illumination,P2 illumination,44,test,0.4,2988,112,0.03748326748609543,123,0.04116465863453815,0.5526307857618099
vsb_rarefirst,p2_illumination,P2 illumination,44,test,0.45,2988,89,0.02978581003844738,94,0.03145917001338688,0.5914488304802712
vsb_rarefirst,p2_illumination,P2 illumination,44,test,0.5,2988,72,0.024096384644508362,75,0.025100401606425703,0.6206906541188558
vsb_rarefirst,p2_illumination,P2 illumination,44,test,0.55,2988,54,0.01807228848338127,55,0.018406961178045515,0.6551650556651029
vsb_rarefirst,p2_illumination,P2 illumination,44,test,0.6,2988,40,0.013386880978941917,40,0.013386880856760375,0.684131509065628
vsb_rarefirst,p2_illumination,P2 illumination,44,test,0.65,2988,26,0.008701472543179989,26,0.008701472556894244,0.7126192358823923
vsb_rarefirst,p2_illumination,P2 illumination,44,test,0.7,2988,15,0.005020080134272575,15,0.0050200803212851405,0.7409204085667928
vsb_rarefirst,p2_illumination,P2 illumination,44,test,0.75,2988,6,0.00200803205370903,6,0.002008032128514056,0.7691288987795512
vsb_rarefirst,p2_illumination,P2 illumination,44,test,0.8,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p2_illumination,P2 illumination,44,test,0.85,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p2_illumination,P2 illumination,44,test,0.9,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p2_illumination,P2 illumination,44,test,0.95,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p3_unsharp,P3 unsharp,42,val,0.05,2988,339,0.11345381289720535,611,0.20448460508701471,0.2200108975379342
vsb_rarefirst,p3_unsharp,P3 unsharp,42,val,0.1,2988,265,0.08868808299303055,403,0.1348728246318608,0.29725964973789293
vsb_rarefirst,p3_unsharp,P3 unsharp,42,val,0.15,2988,220,0.07362784445285797,309,0.10341365461847389,0.35073172366156163
vsb_rarefirst,p3_unsharp,P3 unsharp,42,val,0.2,2988,191,0.06392235308885574,238,0.07965194109772424,0.4044029721442391
vsb_rarefirst,p3_unsharp,P3 unsharp,42,val,0.25,2988,166,0.0555555559694767,203,0.0679384203480589,0.4355929815416853
vsb_rarefirst,p3_unsharp,P3 unsharp,42,val,0.3,2988,141,0.04718875512480736,166,0.05555555555555555,0.4718906602945672
vsb_rarefirst,p3_unsharp,P3 unsharp,42,val,0.35,2988,119,0.03982597216963768,132,0.04417670682730924,0.5087619073914759
vsb_rarefirst,p3_unsharp,P3 unsharp,42,val,0.4,2988,101,0.03380187600851059,110,0.03681392235609103,0.5361043271693317
vsb_rarefirst,p3_unsharp,P3 unsharp,42,val,0.45,2988,88,0.02945113740861416,92,0.030789825970548863,0.5573523932177088
vsb_rarefirst,p3_unsharp,P3 unsharp,42,val,0.5,2988,70,0.023427041247487068,71,0.023761713520749666,0.581956255603844
vsb_rarefirst,p3_unsharp,P3 unsharp,42,val,0.55,2988,42,0.014056225307285786,43,0.014390896921017403,0.6181643785432328
vsb_rarefirst,p3_unsharp,P3 unsharp,42,val,0.6,2988,23,0.007697456516325474,24,0.008032128514056224,0.6519160295526186
vsb_rarefirst,p3_unsharp,P3 unsharp,42,val,0.65,2988,12,0.00401606410741806,12,0.004016064257028112,0.6889979392290115
vsb_rarefirst,p3_unsharp,P3 unsharp,42,val,0.7,2988,4,0.0013386880746111274,4,0.0013386880856760374,0.7219485640525818
vsb_rarefirst,p3_unsharp,P3 unsharp,42,val,0.75,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p3_unsharp,P3 unsharp,42,val,0.8,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p3_unsharp,P3 unsharp,42,val,0.85,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p3_unsharp,P3 unsharp,42,val,0.9,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p3_unsharp,P3 unsharp,42,val,0.95,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p3_unsharp,P3 unsharp,42,test,0.05,2988,331,0.11077643930912018,632,0.21151271753681392,0.24534853919161648
vsb_rarefirst,p3_unsharp,P3 unsharp,42,test,0.1,2988,276,0.09236947447061539,442,0.14792503346720215,0.3202657362960313
vsb_rarefirst,p3_unsharp,P3 unsharp,42,test,0.15,2988,240,0.0803212821483612,341,0.1141231593038822,0.3786851495853967
vsb_rarefirst,p3_unsharp,P3 unsharp,42,test,0.2,2988,214,0.07161981612443924,280,0.09370816599732262,0.42308289217097417
vsb_rarefirst,p3_unsharp,P3 unsharp,42,test,0.25,2988,194,0.06492637097835541,236,0.07898259705488621,0.45998243103593084
vsb_rarefirst,p3_unsharp,P3 unsharp,42,test,0.3,2988,174,0.05823293328285217,203,0.0679384203480589,0.49010355131966726
vsb_rarefirst,p3_unsharp,P3 unsharp,42,test,0.35,2988,149,0.04986613243818283,169,0.056559571619812586,0.5230770915217654
vsb_rarefirst,p3_unsharp,P3 unsharp,42,test,0.4,2988,126,0.04216867312788963,138,0.04618473895582329,0.5564625943484514
vsb_rarefirst,p3_unsharp,P3 unsharp,42,test,0.45,2988,107,0.03580990806221962,116,0.038821954484605084,0.5809820042601948
vsb_rarefirst,p3_unsharp,P3 unsharp,42,test,0.5,2988,87,0.029116466641426086,91,0.030455153949129853,0.6104256563134246
vsb_rarefirst,p3_unsharp,P3 unsharp,42,test,0.55,2988,65,0.02175368182361126,68,0.022757697456492636,0.6392482782111448
vsb_rarefirst,p3_unsharp,P3 unsharp,42,test,0.6,2988,48,0.01606425642967224,49,0.01639892904953146,0.6615128286030828
vsb_rarefirst,p3_unsharp,P3 unsharp,42,test,0.65,2988,23,0.007697456516325474,23,0.007697456492637216,0.7045052207034567
vsb_rarefirst,p3_unsharp,P3 unsharp,42,test,0.7,2988,12,0.00401606410741806,12,0.004016064257028112,0.7351323316494623
vsb_rarefirst,p3_unsharp,P3 unsharp,42,test,0.75,2988,3,0.001004016026854515,3,0.001004016064257028,0.7709684371948242
vsb_rarefirst,p3_unsharp,P3 unsharp,42,test,0.8,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p3_unsharp,P3 unsharp,42,test,0.85,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p3_unsharp,P3 unsharp,42,test,0.9,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p3_unsharp,P3 unsharp,42,test,0.95,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p3_unsharp,P3 unsharp,43,val,0.05,2988,312,0.10441767424345016,566,0.1894243641231593,0.20013751997859233
vsb_rarefirst,p3_unsharp,P3 unsharp,43,val,0.1,2988,245,0.08199464529752731,361,0.12081659973226239,0.27395672084882317
vsb_rarefirst,p3_unsharp,P3 unsharp,43,val,0.15,2988,204,0.06827308982610703,274,0.09170013386880857,0.32212359295056686
vsb_rarefirst,p3_unsharp,P3 unsharp,43,val,0.2,2988,165,0.05522088333964348,203,0.0679384203480589,0.37442270831521507
vsb_rarefirst,p3_unsharp,P3 unsharp,43,val,0.25,2988,135,0.04518072307109833,162,0.05421686746987952,0.4121172356384772
vsb_rarefirst,p3_unsharp,P3 unsharp,43,val,0.3,2988,110,0.036813922226428986,126,0.04216867469879518,0.4514045613625693
vsb_rarefirst,p3_unsharp,P3 unsharp,43,val,0.35,2988,90,0.0301204826682806,102,0.03413654618473896,0.481843514769685
vsb_rarefirst,p3_unsharp,P3 unsharp,43,val,0.4,2988,67,0.022423025220632553,75,0.025100401606425703,0.5206158288319905
vsb_rarefirst,p3_unsharp,P3 unsharp,43,val,0.45,2988,55,0.018406961113214493,60,0.020080321285140562,0.5444573322931926
vsb_rarefirst,p3_unsharp,P3 unsharp,43,val,0.5,2988,39,0.01305220928043127,41,0.013721552878179385,0.5785844369632441
vsb_rarefirst,p3_unsharp,P3 unsharp,43,val,0.55,2988,25,0.008366800844669342,26,0.008701472556894244,0.6121785984589503
vsb_rarefirst,p3_unsharp,P3 unsharp,43,val,0.6,2988,13,0.004350736271589994,13,0.004350736278447122,0.6525038801706754
vsb_rarefirst,p3_unsharp,P3 unsharp,43,val,0.65,2988,5,0.0016733601223677397,5,0.0016733601070950468,0.7102569580078125
vsb_rarefirst,p3_unsharp,P3 unsharp,43,val,0.7,2988,4,0.0013386880746111274,4,0.0013386880856760374,0.7162063121795654
vsb_rarefirst,p3_unsharp,P3 unsharp,43,val,0.75,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p3_unsharp,P3 unsharp,43,val,0.8,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p3_unsharp,P3 unsharp,43,val,0.85,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p3_unsharp,P3 unsharp,43,val,0.9,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p3_unsharp,P3 unsharp,43,val,0.95,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p3_unsharp,P3 unsharp,43,test,0.05,2988,311,0.10408300161361694,574,0.19210174029451138,0.22310751191752506
vsb_rarefirst,p3_unsharp,P3 unsharp,43,test,0.1,2988,253,0.08467201888561249,395,0.1321954484605087,0.29222586468050754
vsb_rarefirst,p3_unsharp,P3 unsharp,43,test,0.15,2988,206,0.06894243508577347,288,0.0963855421686747,0.35520739056583905
vsb_rarefirst,p3_unsharp,P3 unsharp,43,test,0.2,2988,175,0.058567602187395096,232,0.07764390896921017,0.3987520779643593
vsb_rarefirst,p3_unsharp,P3 unsharp,43,test,0.25,2988,151,0.050535473972558975,186,0.06224899598393574,0.4425534043581255
vsb_rarefirst,p3_unsharp,P3 unsharp,43,test,0.3,2988,125,0.04183400422334671,156,0.05220883534136546,0.4748685109691742
vsb_rarefirst,p3_unsharp,P3 unsharp,43,test,0.35,2988,114,0.03815260902047157,135,0.045180722891566265,0.4986702601114909
vsb_rarefirst,p3_unsharp,P3 unsharp,43,test,0.4,2988,99,0.03313253074884415,113,0.03781793842034806,0.5237775669161198
vsb_rarefirst,p3_unsharp,P3 unsharp,43,test,0.45,2988,73,0.024431057274341583,84,0.028112449799196786,0.5579446539992378
vsb_rarefirst,p3_unsharp,P3 unsharp,43,test,0.5,2988,52,0.017402945086359978,57,0.019076305220883535,0.5975743793604666
vsb_rarefirst,p3_unsharp,P3 unsharp,43,test,0.55,2988,38,0.01271753665059805,42,0.014056224899598393,0.6263073129313332
vsb_rarefirst,p3_unsharp,P3 unsharp,43,test,0.6,2988,23,0.007697456516325474,23,0.007697456492637216,0.6730292154395062
vsb_rarefirst,p3_unsharp,P3 unsharp,43,test,0.65,2988,15,0.005020080134272575,15,0.0050200803212851405,0.7023089408874512
vsb_rarefirst,p3_unsharp,P3 unsharp,43,test,0.7,2988,6,0.00200803205370903,6,0.002008032128514056,0.7435258626937866
vsb_rarefirst,p3_unsharp,P3 unsharp,43,test,0.75,2988,3,0.001004016026854515,3,0.001004016064257028,0.7711061636606852
vsb_rarefirst,p3_unsharp,P3 unsharp,43,test,0.8,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p3_unsharp,P3 unsharp,43,test,0.85,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p3_unsharp,P3 unsharp,43,test,0.9,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p3_unsharp,P3 unsharp,43,test,0.95,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p3_unsharp,P3 unsharp,44,val,0.05,2988,317,0.10609102994203568,574,0.19210174029451138,0.22760333194160504
vsb_rarefirst,p3_unsharp,P3 unsharp,44,val,0.1,2988,259,0.08668005466461182,404,0.13520749665327977,0.2935294001040482
vsb_rarefirst,p3_unsharp,P3 unsharp,44,val,0.15,2988,220,0.07362784445285797,319,0.10676037483266398,0.3397544451922085
vsb_rarefirst,p3_unsharp,P3 unsharp,44,val,0.2,2988,195,0.06526104360818863,258,0.08634538152610442,0.37949522867683294
vsb_rarefirst,p3_unsharp,P3 unsharp,44,val,0.25,2988,168,0.05622490122914314,204,0.06827309236947791,0.4205850359855914
vsb_rarefirst,p3_unsharp,P3 unsharp,44,val,0.3,2988,140,0.046854082494974136,163,0.054551539491298526,0.45752321412226904
vsb_rarefirst,p3_unsharp,P3 unsharp,44,val,0.35,2988,117,0.03915662690997124,133,0.044511378848728245,0.4880963967258769
vsb_rarefirst,p3_unsharp,P3 unsharp,44,val,0.4,2988,94,0.03145917132496834,105,0.035140562248995984,0.5177933150813693
vsb_rarefirst,p3_unsharp,P3 unsharp,44,val,0.45,2988,68,0.022757697850465775,74,0.024765729585006693,0.5580661965383066
vsb_rarefirst,p3_unsharp,P3 unsharp,44,val,0.5,2988,50,0.016733601689338684,53,0.017737617135207495,0.5921622762140238
vsb_rarefirst,p3_unsharp,P3 unsharp,44,val,0.55,2988,35,0.011713520623743534,36,0.012048192771084338,0.6245553973648283
vsb_rarefirst,p3_unsharp,P3 unsharp,44,val,0.6,2988,19,0.006358768325299025,19,0.006358768406961178,0.6673278526255959
vsb_rarefirst,p3_unsharp,P3 unsharp,44,val,0.65,2988,12,0.00401606410741806,12,0.004016064257028112,0.6933783789475759
vsb_rarefirst,p3_unsharp,P3 unsharp,44,val,0.7,2988,3,0.001004016026854515,3,0.001004016064257028,0.7365090449651083
vsb_rarefirst,p3_unsharp,P3 unsharp,44,val,0.75,2988,1,0.00033467201865278184,1,0.00033467202141900936,0.7714300751686096
vsb_rarefirst,p3_unsharp,P3 unsharp,44,val,0.8,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p3_unsharp,P3 unsharp,44,val,0.85,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p3_unsharp,P3 unsharp,44,val,0.9,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p3_unsharp,P3 unsharp,44,val,0.95,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p3_unsharp,P3 unsharp,44,test,0.05,2988,358,0.11981258541345596,651,0.2178714859437751,0.2386314369417647
vsb_rarefirst,p3_unsharp,P3 unsharp,44,test,0.1,2988,296,0.09906291961669922,444,0.14859437751004015,0.31601426070807753
vsb_rarefirst,p3_unsharp,P3 unsharp,44,test,0.15,2988,255,0.08534136414527893,341,0.1141231593038822,0.3734804546990353
vsb_rarefirst,p3_unsharp,P3 unsharp,44,test,0.2,2988,216,0.07228915393352509,281,0.09404283801874164,0.4164535097804358
vsb_rarefirst,p3_unsharp,P3 unsharp,44,test,0.25,2988,189,0.0632530152797699,234,0.0783132530120482,0.45578783279300755
vsb_rarefirst,p3_unsharp,P3 unsharp,44,test,0.3,2988,160,0.05354752391576767,192,0.0642570281124498,0.4951595445163548
vsb_rarefirst,p3_unsharp,P3 unsharp,44,test,0.35,2988,139,0.046519409865140915,157,0.05254350736278447,0.5323768087253449
vsb_rarefirst,p3_unsharp,P3 unsharp,44,test,0.4,2988,116,0.038821954280138016,132,0.04417670682730924,0.5619216990290266
vsb_rarefirst,p3_unsharp,P3 unsharp,44,test,0.45,2988,99,0.03313253074884415,112,0.03748326639892905,0.5867890204702105
vsb_rarefirst,p3_unsharp,P3 unsharp,44,test,0.5,2988,85,0.028447121381759644,95,0.03179384203480589,0.6067686884026778
vsb_rarefirst,p3_unsharp,P3 unsharp,44,test,0.55,2988,63,0.021084336563944817,68,0.022757697456492636,0.6394517176291522
vsb_rarefirst,p3_unsharp,P3 unsharp,44,test,0.6,2988,46,0.015394913032650948,50,0.01673360107095047,0.6642833912372589
vsb_rarefirst,p3_unsharp,P3 unsharp,44,test,0.65,2988,21,0.007028112653642893,21,0.007028112449799197,0.7188904086748759
vsb_rarefirst,p3_unsharp,P3 unsharp,44,test,0.7,2988,12,0.00401606410741806,12,0.004016064257028112,0.7500017136335373
vsb_rarefirst,p3_unsharp,P3 unsharp,44,test,0.75,2988,5,0.0016733601223677397,5,0.0016733601070950468,0.7887537837028503
vsb_rarefirst,p3_unsharp,P3 unsharp,44,test,0.8,2988,2,0.0006693440373055637,2,0.0006693440428380187,0.8216860592365265
vsb_rarefirst,p3_unsharp,P3 unsharp,44,test,0.85,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p3_unsharp,P3 unsharp,44,test,0.9,2988,0,0.0,0,0.0,nan
vsb_rarefirst,p3_unsharp,P3 unsharp,44,test,0.95,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a1_crop,A1 crop,42,val,0.05,2988,598,0.20013387501239777,1491,0.49899598393574296,0.16464923515086363
vsb_rarefirst,a1_crop,A1 crop,42,val,0.1,2988,442,0.14792503416538239,843,0.2821285140562249,0.23681140124515
vsb_rarefirst,a1_crop,A1 crop,42,val,0.15,2988,359,0.12014725804328918,572,0.19143239625167335,0.29172291127326605
vsb_rarefirst,a1_crop,A1 crop,42,val,0.2,2988,296,0.09906291961669922,409,0.13688085676037484,0.3388978417753299
vsb_rarefirst,a1_crop,A1 crop,42,val,0.25,2988,237,0.07931727170944214,308,0.10307898259705489,0.37642527787716357
vsb_rarefirst,a1_crop,A1 crop,42,val,0.3,2988,173,0.05789826065301895,213,0.071285140562249,0.42221247702137404
vsb_rarefirst,a1_crop,A1 crop,42,val,0.35,2988,129,0.0431726910173893,149,0.0498661311914324,0.46549997933758985
vsb_rarefirst,a1_crop,A1 crop,42,val,0.4,2988,91,0.030455153435468674,108,0.03614457831325301,0.5003663077950478
vsb_rarefirst,a1_crop,A1 crop,42,val,0.45,2988,67,0.022423025220632553,74,0.024765729585006693,0.5346493185371965
vsb_rarefirst,a1_crop,A1 crop,42,val,0.5,2988,38,0.01271753665059805,41,0.013721552878179385,0.5833414298732106
vsb_rarefirst,a1_crop,A1 crop,42,val,0.55,2988,23,0.007697456516325474,25,0.008366800535475234,0.6182376837730408
vsb_rarefirst,a1_crop,A1 crop,42,val,0.6,2988,13,0.004350736271589994,14,0.004685408299866131,0.657143554517201
vsb_rarefirst,a1_crop,A1 crop,42,val,0.65,2988,6,0.00200803205370903,6,0.002008032128514056,0.6860083937644958
vsb_rarefirst,a1_crop,A1 crop,42,val,0.7,2988,3,0.001004016026854515,3,0.001004016064257028,0.7117940982182821
vsb_rarefirst,a1_crop,A1 crop,42,val,0.75,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a1_crop,A1 crop,42,val,0.8,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a1_crop,A1 crop,42,val,0.85,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a1_crop,A1 crop,42,val,0.9,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a1_crop,A1 crop,42,val,0.95,2988,0,0.0,0,0.0,nan
vsb_rarefirst,a1_crop,A1 crop,42,test,0.05,2988,578,0.19344042241573334,1493,0.499665327978581,0.17586602270852697
vsb_rarefirst,a1_crop,A1 crop,42,test,0.1,2988,427,0.14290495216846466,867,0.2901606425702811,0.2517757276814289
vsb_rarefirst,a1_crop,A1 crop,42,test,0.15,2988,359,0.12014725804328918,601,0.20113788487282463,0.30992118637395183
vsb_rarefirst,a1_crop,A1 crop,42,test,0.2,2988,303,0.10140562057495117,444,0.14859437751004015,0.3587512982388337
vsb_rarefirst,a1_crop,A1 crop,42,test,0.25,2988,252,0.08433734625577927,329,0.11010709504685408,0.4066262237025612
vsb_rarefirst,a1_crop,A1 crop,42,test,0.3,2988,209,0.06994645297527313,261,0.08734939759036145,0.44168492729179704
vsb_rarefirst,a1_crop,A1 crop,42,test,0.35,2988,167,0.05589022859930992,194,0.06492637215528782,0.4825005612729751
vsb_rarefirst,a1_crop,A1 crop,42,test,0.4,2988,131,0.04384203627705574,144,0.04819277108433735,0.5193252652469609
vsb_rarefirst,a1_crop,A1 crop,42,test,0.45,2988,99,0.03313253074884415,106,0.03547523427041499,0.5537428391991921
vsb_rarefirst,a1_crop,A1 crop,42,test,0.5,2988,71,0.02376171387732029,75,0.025100401606425703,0.5866471513112386
vsb_rarefirst,a1_crop,A1 crop,42,test,0.55,2988,49,0.016398929059505463,50,0.01673360107095047,0.6181120443344116
vsb_rarefirst,a1_crop,A1 crop,42,test,0.6,2988,22,0.00736278435215354,22,0.007362784471218206,0.6679654581980272
vsb_rarefirst,a1_crop,A1 crop,42,test,0.65,2988,11,0.00368139217607677,11,0.003681392235609103,0.7177704518491571
vsb_rarefirst,a1_crop,A1 crop,42,test,0.7,2988,7,0.0023427042178809643,7,0.0023427041499330657,0.7412804109709603
